"Date","Price","Open","High","Low","Vol.","Change %"
"11/27/2014","163.77","163.77","163.77","163.77","","0.46%"
"11/26/2014","163.02","163.02","163.02","163.02","","1.07%"
"11/25/2014","161.30","161.30","161.30","161.30","","0.09%"
"11/24/2014","161.15","161.15","161.15","161.15","","-0.56%"
"11/21/2014","162.06","162.06","162.06","162.06","","-0.01%"
"11/20/2014","162.07","162.07","162.07","162.07","","-0.34%"
"11/19/2014","162.63","162.63","162.63","162.63","","-0.18%"
"11/18/2014","162.93","162.93","162.93","162.93","","-0.17%"
"11/17/2014","163.20","163.20","163.20","163.20","","-0.31%"
"11/14/2014","163.70","163.70","163.70","163.70","","0.66%"
"11/13/2014","162.63","162.63","162.63","162.63","","0.00%"
"11/12/2014","162.63","162.63","162.63","162.63","","1.45%"
"11/11/2014","160.31","160.31","160.31","160.31","","0.57%"
"11/10/2014","159.40","159.40","159.40","159.40","","-0.05%"
"11/07/2014","159.48","159.48","159.48","159.48","","0.22%"
"11/06/2014","159.13","159.13","159.13","159.13","","-0.05%"
"11/05/2014","159.21","159.21","159.21","159.21","","0.39%"
"11/04/2014","158.59","158.59","158.59","158.59","","-0.29%"
"11/03/2014","159.05","159.05","159.05","159.05","","-0.11%"
"10/31/2014","159.23","159.23","159.23","159.23","","-0.28%"
"10/30/2014","159.68","159.68","159.68","159.68","","0.20%"
"10/29/2014","159.36","159.36","159.36","159.36","","0.60%"
"10/28/2014","158.41","158.41","158.41","158.41","","-0.51%"
"10/27/2014","159.22","159.22","159.22","159.22","","-0.08%"
"10/24/2014","159.34","159.34","159.34","159.34","","-0.92%"
"10/23/2014","160.82","160.82","160.82","160.82","","0.15%"
"10/22/2014","160.58","160.58","160.58","160.58","","0.46%"
"10/21/2014","159.84","159.84","159.84","159.84","","-0.36%"
"10/17/2014","160.42","160.42","160.42","160.42","","-0.72%"
"10/16/2014","161.59","161.59","161.59","161.59","","-0.18%"
"10/15/2014","161.88","161.88","161.88","161.88","","0.09%"
"10/14/2014","161.73","161.73","161.73","161.73","","-0.14%"
"10/13/2014","161.95","161.95","161.95","161.95","","-0.36%"
"10/10/2014","162.54","162.54","162.54","162.54","","0.07%"
"10/09/2014","162.42","162.42","162.42","162.42","","-0.14%"
"10/08/2014","162.65","162.65","162.65","162.65","","-0.38%"
"10/07/2014","163.27","163.27","163.27","163.27","","-0.13%"
"10/06/2014","163.49","163.49","163.49","163.49","","-0.10%"
"10/03/2014","163.66","163.66","163.66","163.66","","0.02%"
"10/02/2014","163.63","163.63","163.63","163.63","","-0.37%"
"10/01/2014","164.23","164.23","164.23","164.23","","0.48%"
"09/30/2014","163.45","163.45","163.45","163.45","","0.03%"
"09/29/2014","163.40","163.40","163.40","163.40","","0.65%"
"09/26/2014","162.35","162.35","162.35","162.35","","0.27%"
"09/25/2014","161.92","161.92","161.92","161.92","","-1.08%"
"09/24/2014","163.69","163.69","163.69","163.69","","-1.06%"
"09/23/2014","165.45","165.45","165.45","165.45","","0.05%"
"09/22/2014","165.36","165.36","165.36","165.36","","1.57%"
"09/19/2014","162.80","162.80","162.80","162.80","","1.06%"
"09/18/2014","161.10","161.10","161.10","161.10","","0.73%"
"09/17/2014","159.93","159.93","159.93","159.93","","0.00%"
"09/16/2014","159.93","161.33","161.33","159.93","","-0.87%"
"09/15/2014","161.33","160.72","161.33","160.72","","1.19%"
"09/12/2014","159.43","159.43","159.43","159.43","","0.06%"
"09/11/2014","159.34","159.34","159.34","159.34","","-0.38%"
"09/10/2014","159.94","159.94","159.94","159.94","","0.08%"
"09/09/2014","159.82","159.82","159.82","159.82","","0.03%"
"09/08/2014","159.78","159.78","159.78","159.78","","0.21%"
"09/05/2014","159.44","159.44","159.44","159.44","","-0.04%"
"09/04/2014","159.51","159.51","159.51","159.51","","-0.46%"
"09/03/2014","160.24","160.24","160.24","160.24","","0.26%"
"09/02/2014","159.82","159.82","159.82","159.82","","0.44%"
"09/01/2014","159.12","159.12","159.12","159.12","","0.75%"
"08/29/2014","157.94","157.94","157.94","157.94","","0.54%"
"08/28/2014","157.09","157.09","157.09","157.09","","-0.15%"
"08/27/2014","157.32","157.32","157.32","157.32","","0.10%"
"08/26/2014","157.17","157.17","157.17","157.17","","0.26%"
"08/25/2014","156.77","156.77","156.77","156.77","","0.22%"
"08/22/2014","156.43","156.43","156.43","156.43","","-0.10%"
"08/21/2014","156.58","156.58","156.58","156.58","","0.00%"
"08/20/2014","156.58","156.58","156.58","156.58","","0.28%"
"08/19/2014","156.14","156.14","156.14","156.14","","0.28%"
"08/18/2014","155.71","155.71","155.71","155.71","","0.21%"
"08/15/2014","155.39","155.39","155.39","155.39","","0.02%"
"08/14/2014","155.36","155.36","155.36","155.36","","0.56%"
"08/13/2014","154.50","154.50","154.50","154.50","","0.06%"
"08/12/2014","154.40","154.40","154.40","154.40","","-0.01%"
"08/11/2014","154.41","154.41","154.41","154.41","","-0.08%"
"08/08/2014","154.53","154.53","154.53","154.53","","-0.83%"
"08/07/2014","155.83","155.83","155.83","155.83","","-0.54%"
"08/06/2014","156.68","156.68","156.68","156.68","","0.83%"
"08/05/2014","155.39","155.39","155.39","155.39","","1.15%"
"08/04/2014","153.62","153.62","153.62","153.62","","0.29%"
"08/01/2014","153.18","153.18","153.18","153.18","","0.98%"
"07/31/2014","151.69","151.69","151.69","151.69","","0.08%"
"07/30/2014","151.57","151.57","151.57","151.57","","0.78%"
"07/28/2014","150.40","150.40","150.40","150.40","","0.00%"
"07/25/2014","150.40","151.42","151.42","150.40","","-0.40%"
"07/24/2014","151.01","151.01","151.01","151.01","","-0.34%"
"07/23/2014","151.53","151.53","151.53","151.53","","0.50%"
"07/22/2014","150.77","150.77","150.77","150.77","","-0.20%"
"07/21/2014","151.07","151.07","151.07","151.07","","-0.32%"
"07/18/2014","151.55","151.55","151.55","151.55","","0.34%"
"07/17/2014","151.03","151.03","151.03","151.03","","0.36%"
"07/16/2014","150.49","150.49","150.49","150.49","","-0.42%"
"07/15/2014","151.12","151.12","151.12","151.12","","-0.05%"
"07/14/2014","151.19","151.19","151.19","151.19","","0.05%"
"07/11/2014","151.12","151.12","151.12","151.12","","-0.53%"
"07/10/2014","151.93","151.93","151.93","151.93","","-0.18%"
"07/09/2014","152.20","152.20","152.20","152.20","","-0.06%"
"07/08/2014","152.29","152.29","152.29","152.29","","0.18%"
"07/07/2014","152.02","152.02","152.02","152.02","","-0.05%"
"07/04/2014","152.09","152.09","152.09","152.09","","-0.35%"
"07/03/2014","152.63","152.63","152.63","152.63","","-0.66%"
"07/02/2014","153.64","153.64","153.64","153.64","","1.01%"
"07/01/2014","152.11","152.11","152.11","152.11","","1.16%"
"06/30/2014","150.37","150.37","150.37","150.37","","0.45%"
"06/27/2014","149.69","149.69","149.69","149.69","","0.11%"
"06/26/2014","149.52","149.52","149.52","149.52","","-0.09%"
"06/25/2014","149.66","149.66","149.66","149.66","","-0.17%"
"06/24/2014","149.92","149.92","149.92","149.92","","-0.17%"
"06/23/2014","150.17","150.17","150.17","150.17","","0.30%"
"06/20/2014","149.72","149.72","149.72","149.72","","0.21%"
"06/19/2014","149.41","149.41","149.41","149.41","","0.26%"
"06/18/2014","149.02","149.02","149.02","149.02","","0.12%"
"06/17/2014","148.84","148.84","148.84","148.84","","-0.42%"
"06/16/2014","149.47","149.47","149.47","149.47","","-0.75%"
"06/13/2014","150.60","150.60","150.60","150.60","","0.37%"
"06/12/2014","150.04","150.04","150.04","150.04","","-0.03%"
"06/11/2014","150.09","150.09","150.09","150.09","","-0.10%"
"06/10/2014","150.24","150.24","150.24","150.24","","0.42%"
"06/09/2014","149.61","149.61","149.61","149.61","","0.19%"
"06/06/2014","149.33","149.33","149.33","149.33","","0.03%"
"06/05/2014","149.29","149.29","149.29","149.29","","0.00%"
"06/04/2014","149.29","149.24","149.29","149.24","","0.11%"
"06/03/2014","149.12","149.12","149.12","149.12","","-0.72%"
"05/30/2014","150.20","150.20","150.20","150.20","","0.24%"
"05/29/2014","149.84","149.84","149.84","149.84","","0.45%"
"05/28/2014","149.17","149.17","149.17","149.17","","-0.05%"
"05/27/2014","149.24","149.24","149.24","149.24","","-0.11%"
"05/26/2014","149.41","149.41","149.41","149.41","","-0.26%"
"05/23/2014","149.80","149.80","149.80","149.80","","-0.17%"
"05/22/2014","150.05","150.05","150.05","150.05","","-0.17%"
"05/21/2014","150.31","150.31","150.31","150.31","","-0.13%"
"05/20/2014","150.51","150.51","150.51","150.51","","-0.05%"
"05/19/2014","150.58","150.58","150.58","150.58","","-0.38%"
"05/16/2014","151.15","151.15","151.15","151.15","","0.28%"
"05/15/2014","150.73","150.73","150.73","150.73","","-0.36%"
"05/14/2014","151.28","151.28","151.28","151.28","","-0.65%"
"05/13/2014","152.27","152.27","152.27","152.27","","-0.26%"
"05/12/2014","152.67","152.67","152.67","152.67","","0.47%"
"05/09/2014","151.95","151.95","151.95","151.95","","0.11%"
"05/08/2014","151.78","151.78","151.78","151.78","","0.01%"
"05/07/2014","151.77","151.77","151.77","151.77","","0.22%"
"05/06/2014","151.43","151.43","151.43","151.43","","-0.11%"
"05/05/2014","151.60","151.60","151.60","151.60","","-0.16%"
"05/02/2014","151.85","151.85","151.85","151.85","","0.48%"
"04/30/2014","151.13","151.13","151.13","151.13","","-0.03%"
"04/29/2014","151.18","151.18","151.18","151.18","","0.49%"
"04/28/2014","150.45","150.45","150.45","150.45","","-0.01%"
"04/25/2014","150.46","150.46","150.46","150.46","","0.34%"
"04/24/2014","149.95","149.95","149.95","149.95","","1.00%"
"04/23/2014","148.46","148.46","148.46","148.46","","0.16%"
"04/22/2014","148.22","148.22","148.22","148.22","","0.07%"
"04/17/2014","148.11","148.11","148.11","148.11","","0.50%"
"04/16/2014","147.37","147.37","147.37","147.37","","0.65%"
"04/15/2014","146.42","146.42","146.42","146.42","","0.69%"
"04/14/2014","145.41","145.41","145.41","145.41","","0.19%"
"04/11/2014","145.14","145.14","145.14","145.14","","0.54%"
"04/10/2014","144.36","144.36","144.36","144.36","","0.47%"
"04/09/2014","143.68","143.68","143.68","143.68","","0.57%"
"04/08/2014","142.87","142.87","142.87","142.87","","0.06%"
"04/07/2014","142.79","142.79","142.79","142.79","","-0.43%"
"04/04/2014","143.40","143.40","143.40","143.40","","-0.35%"
"04/03/2014","143.91","143.91","143.91","143.91","","0.10%"
"04/02/2014","143.77","143.77","143.77","143.77","","0.01%"
"04/01/2014","143.76","143.76","143.76","143.76","","-0.09%"
"03/31/2014","143.89","143.89","143.89","143.89","","-0.34%"
"03/28/2014","144.38","144.38","144.38","144.38","","-0.12%"
"03/27/2014","144.55","144.55","144.55","144.55","","-0.30%"
"03/26/2014","144.99","144.99","144.99","144.99","","0.18%"
"03/25/2014","144.73","144.73","144.73","144.73","","-3.27%"
"03/24/2014","149.63","149.63","149.63","149.63","","3.55%"
"03/21/2014","144.50","144.50","144.50","144.50","","0.00%"
"03/20/2014","144.50","144.50","144.50","144.50","","0.54%"
"03/19/2014","143.72","143.72","143.72","143.72","","0.52%"
"03/18/2014","142.98","142.98","142.98","142.98","","0.03%"
"03/17/2014","142.94","142.94","142.94","142.94","","-0.44%"
"03/14/2014","143.57","143.57","143.57","143.57","","-0.50%"
"03/13/2014","144.29","144.29","144.29","144.29","","1.39%"
"03/12/2014","142.31","142.31","142.31","142.31","","0.30%"
"03/11/2014","141.88","141.88","141.88","141.88","","0.02%"
"03/10/2014","141.85","141.85","141.85","141.85","","0.70%"
"03/07/2014","140.87","140.87","140.87","140.87","","-0.05%"
"03/06/2014","140.94","140.94","140.94","140.94","","0.59%"
"03/05/2014","140.12","140.12","140.12","140.12","","-0.17%"
"03/04/2014","140.36","140.36","140.36","140.36","","-0.35%"
"03/03/2014","140.85","140.85","140.85","140.85","","-0.14%"
"02/28/2014","141.05","141.05","141.05","141.05","","-0.04%"
"02/27/2014","141.11","141.11","141.11","141.11","","0.05%"
"02/26/2014","141.04","141.04","141.04","141.04","","0.28%"
"02/25/2014","140.65","140.65","140.65","140.65","","0.77%"
"02/24/2014","139.57","139.57","139.57","139.57","","0.82%"
"02/21/2014","138.44","138.44","138.44","138.44","","1.05%"
"02/20/2014","137.00","137.00","137.00","137.00","","0.46%"
"02/19/2014","136.37","136.37","136.37","136.37","","0.52%"
"02/18/2014","135.67","135.67","135.67","135.67","","-0.62%"
"02/17/2014","136.51","136.51","136.51","136.51","","-0.86%"
"02/14/2014","137.70","137.70","137.70","137.70","","-0.01%"
"02/13/2014","137.71","137.71","137.71","137.71","","-0.33%"
"02/12/2014","138.17","138.17","138.17","138.17","","0.07%"
"02/11/2014","138.08","138.08","138.08","138.08","","-15.61%"
"02/10/2014","163.63","137.26","163.63","137.26","","19.13%"
"02/07/2014","137.35","137.35","137.35","137.35","","-0.27%"
"02/06/2014","137.72","137.72","137.72","137.72","","0.73%"
"02/05/2014","136.72","136.72","136.72","136.72","","0.15%"
"02/04/2014","136.51","136.51","136.51","136.51","","1.43%"
"02/03/2014","134.58","134.58","134.58","134.58","","-0.06%"
"01/31/2014","134.66","134.66","134.66","134.66","","-3.16%"
"01/30/2014","139.06","139.06","139.06","139.06","","-1.56%"
"01/29/2014","141.27","141.27","141.27","141.27","","-1.46%"
"01/28/2014","143.36","143.36","143.36","143.36","","-0.72%"
"01/27/2014","144.40","144.40","144.40","144.40","","0.00%"
"01/24/2014","144.40","144.57","144.57","144.40","","-0.12%"
"01/23/2014","144.57","142.73","144.57","142.73","","1.29%"
"01/22/2014","142.73","142.73","142.73","142.73","","0.62%"
"01/21/2014","141.85","141.85","141.85","141.85","","0.52%"
"01/20/2014","141.11","141.11","141.11","141.11","","0.59%"
"01/17/2014","140.28","140.28","140.28","140.28","","-0.05%"
"01/16/2014","140.35","140.35","140.35","140.35","","-0.47%"
"01/15/2014","141.01","141.01","141.01","141.01","","0.16%"
"01/14/2014","140.79","140.79","140.79","140.79","","0.07%"
"01/13/2014","140.69","140.69","140.69","140.69","","-0.57%"
"01/10/2014","141.50","141.50","141.50","141.50","","-0.06%"
"01/09/2014","141.59","141.59","141.59","141.59","","0.88%"
"01/08/2014","140.35","140.35","140.35","140.35","","0.52%"
"01/07/2014","139.63","139.63","139.63","139.63","","0.82%"
"01/06/2014","138.50","138.50","138.50","138.50","","1.29%"
"01/03/2014","136.74","136.74","136.74","136.74","","0.13%"
"01/02/2014","136.56","136.56","136.56","136.56","","-0.07%"
"12/31/2013","136.65","136.65","136.65","136.65","","0.60%"
"12/30/2013","135.83","135.83","135.83","135.83","","0.53%"
"12/27/2013","135.12","135.12","135.12","135.12","","-0.07%"
"12/24/2013","135.22","135.22","135.22","135.22","","1.88%"
"12/23/2013","132.73","132.73","132.73","132.73","","0.42%"
"12/20/2013","132.17","132.17","132.17","132.17","","0.08%"
"12/19/2013","132.06","132.06","132.06","132.06","","-0.13%"
"12/18/2013","132.23","132.23","132.23","132.23","","0.07%"
"12/17/2013","132.14","132.14","132.14","132.14","","-1.04%"
"12/16/2013","133.53","133.53","133.53","133.53","","-0.29%"
"12/11/2013","133.92","133.92","133.92","133.92","","-0.52%"
"12/10/2013","134.62","134.62","134.62","134.62","","-1.17%"
"12/09/2013","136.22","136.22","136.22","136.22","","-0.35%"
"12/06/2013","136.70","136.70","136.70","136.70","","-0.88%"
"12/05/2013","137.91","137.91","137.91","137.91","","-1.39%"
"12/04/2013","139.86","139.86","139.86","139.86","","-0.57%"
"12/03/2013","140.66","140.66","140.66","140.66","","-0.13%"
"12/02/2013","140.84","140.84","140.84","140.84","","-0.23%"
"11/29/2013","141.17","141.17","141.17","141.17","","-0.99%"
"11/28/2013","142.58","142.58","142.58","142.58","","0.51%"
"11/27/2013","141.86","141.86","141.86","141.86","","0.55%"
"11/26/2013","141.08","141.08","141.08","141.08","","0.71%"
"11/25/2013","140.08","140.08","140.08","140.08","","0.90%"
"11/22/2013","138.83","138.83","138.83","138.83","","0.50%"
"11/21/2013","138.14","138.14","138.14","138.14","","1.38%"
"11/20/2013","136.26","136.26","136.26","136.26","","0.43%"
"11/19/2013","135.67","135.67","135.67","135.67","","0.07%"
"11/18/2013","135.57","135.57","135.57","135.57","","0.33%"
"11/15/2013","135.13","135.13","135.13","135.13","","0.01%"
"11/14/2013","135.11","135.11","135.11","135.11","","0.31%"
"11/13/2013","134.69","134.69","134.69","134.69","","0.04%"
"11/12/2013","134.64","134.64","134.64","134.64","","0.09%"
"11/11/2013","134.52","134.52","134.52","134.52","","-0.14%"
"11/08/2013","134.71","134.71","134.71","134.71","","-0.43%"
"11/07/2013","135.29","135.29","135.29","135.29","","0.44%"
"11/06/2013","134.70","134.70","134.70","134.70","","0.32%"
"11/04/2013","134.27","134.27","134.27","134.27","","0.30%"
"11/01/2013","133.87","133.87","133.87","133.87","","0.47%"
"10/31/2013","133.24","133.24","133.24","133.24","","0.92%"
"10/30/2013","132.03","132.03","132.03","132.03","","0.99%"
"10/28/2013","130.73","130.73","130.73","130.73","","-0.25%"
"10/25/2013","131.06","131.06","131.06","131.06","","-0.38%"
"10/24/2013","131.56","131.56","131.56","131.56","","0.00%"
"10/23/2013","131.56","131.56","131.56","131.56","","0.18%"
"10/18/2013","131.32","131.32","131.32","131.32","","0.50%"
"10/17/2013","130.67","130.67","130.67","130.67","","-0.15%"
"10/16/2013","130.87","130.87","130.87","130.87","","-0.02%"
"10/15/2013","130.90","130.90","130.90","130.90","","-0.31%"
"10/14/2013","131.31","131.31","131.31","131.31","","-0.42%"
"10/11/2013","131.87","131.87","131.87","131.87","","-0.16%"
"10/10/2013","132.08","132.08","132.08","132.08","","-0.56%"
"10/09/2013","132.82","132.82","132.82","132.82","","-0.58%"
"10/08/2013","133.60","133.60","133.60","133.60","","1.71%"
"10/07/2013","131.36","131.36","131.36","131.36","","1.67%"
"10/03/2013","129.20","129.20","129.20","129.20","","0.47%"
"10/02/2013","128.59","128.59","128.59","128.59","","0.97%"
"09/30/2013","127.35","127.35","127.35","127.35","","1.03%"
"09/27/2013","126.05","126.05","126.05","126.05","","0.44%"
"09/26/2013","125.50","125.50","125.50","125.50","","0.46%"
"09/25/2013","124.92","124.92","124.92","124.92","","0.57%"
"09/24/2013","124.21","124.21","124.21","124.21","","-0.04%"
"09/23/2013","124.26","124.26","124.26","124.26","","-0.32%"
"09/20/2013","124.66","124.66","124.66","124.66","","0.69%"
"09/19/2013","123.80","123.80","123.80","123.80","","0.56%"
"09/18/2013","123.11","123.11","123.11","123.11","","0.24%"
"09/17/2013","122.81","122.81","122.81","122.81","","0.35%"
"09/16/2013","122.38","122.38","122.38","122.38","","-0.39%"
"09/13/2013","122.86","122.86","122.86","122.86","","-0.02%"
"09/12/2013","122.88","122.88","122.88","122.88","","-0.03%"
"09/11/2013","122.92","122.92","122.92","122.92","","-0.16%"
"09/10/2013","123.12","123.12","123.12","123.12","","0.29%"
"09/09/2013","122.76","122.76","122.76","122.76","","0.38%"
"09/06/2013","122.30","122.30","122.30","122.30","","0.39%"
"09/05/2013","121.82","121.82","121.82","121.82","","0.94%"
"09/04/2013","120.69","120.69","120.69","120.69","","0.69%"
"09/03/2013","119.86","119.86","119.86","119.86","","0.33%"
"09/02/2013","119.47","119.47","119.47","119.47","","-0.41%"
"08/30/2013","119.96","119.96","119.96","119.96","","-0.36%"
"08/29/2013","120.39","120.39","120.39","120.39","","-0.70%"
"08/28/2013","121.24","121.24","121.24","121.24","","-1.31%"
"08/27/2013","122.85","122.85","122.85","122.85","","-1.21%"
"08/26/2013","124.36","124.36","124.36","124.36","","-0.09%"
"08/23/2013","124.47","124.47","124.47","124.47","","0.09%"
"08/22/2013","124.36","124.36","124.36","124.36","","-0.44%"
"08/21/2013","124.91","124.91","124.91","124.91","","-0.72%"
"08/20/2013","125.82","125.82","125.82","125.82","","-0.31%"
"08/19/2013","126.21","126.21","126.21","126.21","","0.21%"
"08/16/2013","125.95","125.95","125.95","125.95","","0.14%"
"08/15/2013","125.77","125.77","125.77","125.77","","0.76%"
"08/13/2013","124.82","124.82","124.82","124.82","","-0.45%"
"08/12/2013","125.39","125.39","125.39","125.39","","0.58%"
"08/08/2013","124.67","124.67","124.67","124.67","","0.91%"
"08/07/2013","123.55","123.55","123.55","123.55","","0.16%"
"08/06/2013","123.35","123.35","123.35","123.35","","0.05%"
"08/05/2013","123.29","123.29","123.29","123.29","","-0.01%"
"08/02/2013","123.30","123.30","123.30","123.30","","0.22%"
"08/01/2013","123.03","123.03","123.03","123.03","","0.14%"
"07/31/2013","122.86","122.86","122.86","122.86","","-0.62%"
"07/30/2013","123.63","123.63","123.63","123.63","","0.32%"
"07/29/2013","123.23","123.23","123.23","123.23","","-0.39%"
"07/26/2013","123.71","123.71","123.71","123.71","","0.40%"
"07/25/2013","123.22","123.22","123.22","123.22","","0.01%"
"07/24/2013","123.21","123.21","123.21","123.21","","0.24%"
"07/23/2013","122.92","122.92","122.92","122.92","","-0.45%"
"07/22/2013","123.48","123.48","123.48","123.48","","-0.18%"
"07/19/2013","123.70","123.70","123.70","123.70","","0.23%"
"07/18/2013","123.42","123.42","123.42","123.42","","-0.79%"
"07/17/2013","124.40","124.40","124.40","124.40","","0.97%"
"07/16/2013","123.21","123.21","123.21","123.21","","0.57%"
"07/15/2013","122.51","122.51","122.51","122.51","","0.92%"
"07/12/2013","121.39","121.39","121.39","121.39","","1.27%"
"07/11/2013","119.87","119.87","119.87","119.87","","0.86%"
"07/10/2013","118.85","118.85","118.85","118.85","","0.57%"
"07/09/2013","118.18","118.18","118.18","118.18","","0.13%"
"07/08/2013","118.03","118.03","118.03","118.03","","0.59%"
"07/05/2013","117.34","117.34","117.34","117.34","","0.95%"
"07/04/2013","116.23","116.23","116.23","116.23","","0.65%"
"07/03/2013","115.48","115.48","115.48","115.48","","0.03%"
"07/02/2013","115.44","115.44","115.44","115.44","","-0.17%"
"07/01/2013","115.64","115.64","115.64","115.64","","-0.58%"
"06/28/2013","116.31","116.31","116.31","116.31","","0.06%"
"06/26/2013","116.24","116.24","116.24","116.24","","-0.90%"
"06/25/2013","117.29","117.29","117.29","117.29","","-0.92%"
"06/24/2013","118.38","118.38","118.38","118.38","","-1.05%"
"06/23/2013","119.64","119.64","119.64","119.64","","0.00%"
"06/21/2013","119.64","119.64","119.64","119.64","","-0.57%"
"06/20/2013","120.33","120.33","120.33","120.33","","0.59%"
"06/19/2013","119.62","119.62","119.62","119.62","","0.71%"
"06/18/2013","118.78","118.78","118.78","118.78","","-0.71%"
"06/17/2013","119.63","119.63","119.63","119.63","","-1.35%"
"06/14/2013","121.27","121.27","121.27","121.27","","-1.38%"
"06/13/2013","122.97","122.97","122.97","122.97","","-1.01%"
"06/12/2013","124.23","124.23","124.23","124.23","","-0.81%"
"06/11/2013","125.24","125.24","125.24","125.24","","-0.66%"
"06/10/2013","126.07","126.07","126.07","126.07","","-0.10%"
"06/07/2013","126.19","126.19","126.19","126.19","","-0.31%"
"06/06/2013","126.58","126.58","126.58","126.58","","-0.08%"
"06/05/2013","126.68","126.68","126.68","126.68","","0.00%"
"06/04/2013","126.68","126.68","126.68","126.68","","-0.10%"
"06/03/2013","126.81","126.81","126.81","126.81","","0.01%"
"05/31/2013","126.80","126.80","126.80","126.80","","0.06%"
"05/30/2013","126.72","126.72","126.72","126.72","","0.20%"
"05/29/2013","126.47","126.47","126.47","126.47","","-0.23%"
"05/28/2013","126.76","126.76","126.76","126.76","","0.40%"
"05/27/2013","126.25","126.25","126.25","126.25","","-0.50%"
"05/24/2013","126.89","126.89","126.89","126.89","","-0.69%"
"05/23/2013","127.77","127.77","127.77","127.77","","-0.90%"
"05/22/2013","128.93","128.93","128.93","128.93","","0.88%"
"05/21/2013","127.81","127.81","127.81","127.81","","0.86%"
"05/20/2013","126.72","126.72","126.72","126.72","","-0.02%"
"05/17/2013","126.75","126.75","126.75","126.75","","0.18%"
"05/16/2013","126.52","126.52","126.52","126.52","","1.09%"
"05/15/2013","125.16","125.16","125.16","125.16","","1.87%"
"05/14/2013","122.86","122.86","122.86","122.86","","0.24%"
"05/13/2013","122.57","122.57","122.57","122.57","","0.04%"
"05/10/2013","122.52","122.52","122.52","122.52","","-0.67%"
"05/09/2013","123.35","123.35","123.35","123.35","","0.37%"
"05/08/2013","122.90","122.90","122.90","122.90","","0.78%"
"05/07/2013","121.95","121.95","121.95","121.95","","0.79%"
"05/06/2013","120.99","120.99","120.99","120.99","","0.77%"
"05/03/2013","120.06","120.06","120.06","120.06","","0.48%"
"05/02/2013","119.49","119.49","119.49","119.49","","1.20%"
"04/30/2013","118.07","118.07","118.07","118.07","","0.60%"
"04/29/2013","117.36","117.36","117.36","117.36","","-0.04%"
"04/26/2013","117.41","117.41","117.41","117.41","","-0.05%"
"04/25/2013","117.47","117.47","117.47","117.47","","-0.77%"
"04/24/2013","118.38","118.38","118.38","118.38","","0.34%"
"04/23/2013","117.98","117.98","117.98","117.98","","-0.24%"
"04/22/2013","118.26","118.26","118.26","118.26","","-0.61%"
"04/19/2013","118.99","118.99","118.99","118.99","","-0.39%"
"04/18/2013","119.46","119.46","119.46","119.46","","-0.23%"
"04/17/2013","119.73","119.73","119.73","119.73","","-0.35%"
"04/16/2013","120.15","120.15","120.15","120.15","","-0.65%"
"04/15/2013","120.94","120.94","120.94","120.94","","-0.63%"
"04/12/2013","121.71","121.71","121.71","121.71","","-0.35%"
"04/11/2013","122.14","122.14","122.14","122.14","","0.50%"
"04/10/2013","121.53","121.53","121.53","121.53","","0.93%"
"04/08/2013","120.41","120.41","120.41","120.41","","-0.20%"
"04/05/2013","120.65","120.65","120.65","120.65","","0.17%"
"04/04/2013","120.45","120.45","120.45","120.45","","-0.93%"
"04/03/2013","121.58","121.58","121.58","121.58","","0.00%"
"04/02/2013","121.58","121.58","121.58","121.58","","3.11%"
"03/28/2013","117.91","117.91","117.91","117.91","","0.58%"
"03/27/2013","117.23","117.23","117.23","117.23","","2.13%"
"03/26/2013","114.78","114.78","114.78","114.78","","0.60%"
"03/25/2013","114.09","114.09","114.09","114.09","","0.78%"
"03/21/2013","113.21","113.21","113.21","113.21","","-0.27%"
"03/20/2013","113.52","113.52","113.52","113.52","","0.28%"
"03/19/2013","113.20","113.20","113.20","113.20","","0.57%"
"03/18/2013","112.56","112.56","112.56","112.56","","-0.59%"
"03/15/2013","113.23","113.23","113.23","113.23","","-2.33%"
"03/14/2013","115.93","115.93","115.93","115.93","","-1.77%"
"03/13/2013","118.02","118.02","118.02","118.02","","-1.13%"
"03/12/2013","119.37","119.37","119.37","119.37","","3.47%"
"03/11/2013","115.37","115.37","115.37","115.37","","3.20%"
"03/08/2013","111.79","111.79","111.79","111.79","","1.35%"
"03/07/2013","110.30","110.30","110.30","110.30","","0.93%"
"03/06/2013","109.28","109.28","109.28","109.28","","1.10%"
"03/05/2013","108.09","108.09","108.09","108.09","","0.85%"
"03/01/2013","107.18","107.18","107.18","107.18","","0.25%"
"02/28/2013","106.91","106.91","106.91","106.91","","0.34%"
"02/27/2013","106.55","106.55","106.55","106.55","","1.55%"
"02/25/2013","104.92","104.92","104.92","104.92","","-0.33%"
"02/22/2013","105.27","105.27","105.27","105.27","","0.13%"
"02/20/2013","105.13","105.13","105.13","105.13","","-0.88%"
"02/19/2013","106.06","106.06","106.06","106.06","","-0.62%"
"02/18/2013","106.72","106.72","106.72","106.72","","-0.80%"
"02/15/2013","107.58","107.58","107.58","107.58","","-0.85%"
"02/14/2013","108.50","108.50","108.50","108.50","","-0.91%"
"02/13/2013","109.50","109.50","109.50","109.50","","0.25%"
"02/12/2013","109.23","109.23","109.23","109.23","","0.80%"
"02/11/2013","108.36","108.36","108.36","108.36","","0.88%"
"02/08/2013","107.42","107.42","107.42","107.42","","1.12%"
"02/07/2013","106.23","106.23","106.23","106.23","","0.80%"
