date,value
2002-01-31,12721.0000
2002-02-01,12659.0000
2002-02-04,12513.0000
2002-02-05,12748.0000
2002-02-06,12751.0000
2002-02-07,12684.0000
2002-02-08,12598.0000
2002-02-13,12961.0000
2002-02-14,13245.0000
2002-02-15,13300.0000
2002-02-18,13122.0000
2002-02-19,12992.0000
2002-02-20,13303.0000
2002-02-21,13530.0000
2002-02-22,13563.0000
2002-02-25,13978.0000
2002-02-26,13964.0000
2002-02-27,14212.0000
2002-02-28,14033.0000
2002-03-01,14343.0000
2002-03-04,14471.0000
2002-03-05,14011.0000
2002-03-06,13839.0000
2002-03-07,13726.0000
2002-03-08,13962.0000
2002-03-11,13696.0000
2002-03-12,14181.0000
2002-03-13,14244.0000
2002-03-14,14117.0000
2002-03-15,14365.0000
2002-03-18,14245.0000
2002-03-19,14118.0000
2002-03-20,14090.0000
2002-03-21,13717.0000
2002-03-22,13312.0000
2002-03-25,13278.0000
2002-03-26,13570.0000
2002-03-27,13425.0000
2002-03-28,13255.0000
2002-04-01,13467.0000
2002-04-02,13245.0000
2002-04-03,13085.0000
2002-04-04,13360.0000
2002-04-05,13276.0000
2002-04-08,13160.0000
2002-04-09,13195.0000
2002-04-10,13416.0000
2002-04-11,13411.0000
2002-04-12,13751.0000
2002-04-15,13472.0000
2002-04-16,13623.0000
2002-04-17,13732.0000
2002-04-18,13573.0000
2002-04-19,13478.0000
2002-04-22,13224.0000
2002-04-23,13188.0000
2002-04-24,13381.0000
2002-04-25,13273.0000
2002-04-26,13076.0000
2002-04-29,13090.0000
2002-04-30,13085.0000
2002-05-02,12538.0000
2002-05-03,12610.0000
2002-05-06,12430.0000
2002-05-07,12342.0000
2002-05-08,12617.0000
2002-05-09,12102.0000
2002-05-10,12130.0000
2002-05-13,12002.0000
2002-05-14,12204.0000
2002-05-15,12350.0000
2002-05-16,12660.0000
2002-05-17,12699.0000
2002-05-20,12668.0000
2002-05-21,12701.0000
2002-05-22,12368.0000
2002-05-23,12556.0000
2002-05-24,12574.0000
2002-05-27,12698.0000
2002-05-28,12728.0000
2002-05-29,12985.0000
2002-05-31,12861.0000
2002-06-03,12659.0000
2002-06-04,12600.0000
2002-06-05,12590.0000
2002-06-06,12113.0000
2002-06-07,12283.0000
2002-06-10,12600.0000
2002-06-11,12210.0000
2002-06-12,12133.0000
2002-06-13,11962.0000
2002-06-14,11699.0000
2002-06-17,11937.0000
2002-06-18,11821.0000
2002-06-19,11493.0000
2002-06-20,10909.0000
2002-06-21,10398.0000
2002-06-24,10759.0000
2002-06-25,10706.0000
2002-06-26,10691.0000
2002-06-27,11013.0000
2002-06-28,11139.0000
2002-07-01,10892.0000
2002-07-02,10846.0000
2002-07-03,10636.0000
2002-07-04,10655.0000
2002-07-05,10524.0000
2002-07-08,10687.0000
2002-07-10,10556.0000
2002-07-11,10806.0000
2002-07-12,10967.0000
2002-07-15,10633.0000
2002-07-16,10578.0000
2002-07-17,10755.0000
2002-07-18,10813.0000
2002-07-19,10583.0000
2002-07-22,9892.0000
2002-07-23,9746.0000
2002-07-24,9937.0000
2002-07-25,9666.0000
2002-07-26,9217.0000
2002-07-29,9240.0000
2002-07-30,9342.0000
2002-07-31,9763.0000
2002-08-01,9760.0000
2002-08-02,9852.0000
2002-08-05,9470.0000
2002-08-06,9755.0000
2002-08-07,9870.0000
2002-08-08,10316.0000
2002-08-09,9986.0000
2002-08-12,9724.0000
2002-08-13,9444.0000
2002-08-14,9343.0000
2002-08-15,9183.0000
2002-08-16,9526.0000
2002-08-19,9417.0000
2002-08-20,9263.0000
2002-08-21,9438.0000
2002-08-22,9703.0000
2002-08-23,9676.0000
2002-08-26,10098.0000
2002-08-27,10372.0000
2002-08-28,10380.0000
2002-08-29,10455.0000
2002-08-30,10382.0000
2002-09-02,10378.0000
2002-09-03,10136.0000
2002-09-04,9997.0000
2002-09-05,9723.0000
2002-09-06,9717.0000
2002-09-09,9954.0000
2002-09-10,9960.0000
2002-09-11,10182.0000
2002-09-12,10173.0000
2002-09-13,10181.0000
2002-09-16,9831.0000
2002-09-17,9650.0000
2002-09-18,9505.0000
2002-09-19,9372.0000
2002-09-20,9585.0000
2002-09-23,9264.0000
2002-09-24,9148.0000
2002-09-25,9228.0000
2002-09-26,9199.0000
2002-09-27,8716.0000
2002-09-30,8623.0000
2002-10-01,8998.0000
2002-10-02,8820.0000
2002-10-03,9140.0000
2002-10-04,9260.0000
2002-10-07,8863.0000
2002-10-08,8847.0000
2002-10-09,8715.0000
2002-10-10,8866.0000
2002-10-11,8855.0000
2002-10-14,8451.0000
2002-10-15,8507.0000
2002-10-16,8371.0000
2002-10-17,8902.0000
2002-10-18,9022.0000
2002-10-21,9128.0000
2002-10-22,9331.0000
2002-10-23,9840.0000
2002-10-24,9799.0000
2002-10-25,10015.0000
2002-10-28,9574.0000
2002-10-29,9601.0000
2002-10-30,10069.0000
2002-10-31,10168.0000
2002-11-01,10140.0000
2002-11-04,9913.0000
2002-11-05,9861.0000
2002-11-06,9703.0000
2002-11-07,9799.0000
2002-11-08,9860.0000
2002-11-11,9886.0000
2002-11-12,9721.0000
2002-11-13,9764.0000
2002-11-14,9884.0000
2002-11-18,9971.0000
2002-11-19,9971.0000
2002-11-20,10088.0000
2002-11-21,10289.0000
2002-11-22,10404.0000
2002-11-25,10246.0000
2002-11-26,10132.0000
2002-11-27,10226.0000
2002-11-28,10239.0000
2002-11-29,10509.0000
2002-12-02,10674.0000
2002-12-03,10663.0000
2002-12-04,10640.0000
2002-12-05,10413.0000
2002-12-06,10569.0000
2002-12-09,10339.0000
2002-12-10,10331.0000
2002-12-11,10614.0000
2002-12-12,10587.0000
2002-12-13,10564.0000
2002-12-16,10771.0000
2002-12-17,10833.0000
2002-12-18,10985.0000
2002-12-19,11208.0000
2002-12-20,11490.0000
2002-12-23,11470.0000
2002-12-26,11318.0000
2002-12-27,11234.0000
2002-12-30,11268.0000
2003-01-02,11603.0000
2003-01-03,11600.0000
2003-01-06,12020.0000
2003-01-07,11876.0000
2003-01-08,11786.0000
2003-01-09,11912.0000
2003-01-10,12243.0000
2003-01-13,12110.0000
2003-01-14,12175.0000
2003-01-15,11971.0000
2003-01-16,11952.0000
2003-01-17,11676.0000
2003-01-20,11648.0000
2003-01-21,11435.0000
2003-01-22,11142.0000
2003-01-23,11162.0000
2003-01-24,10784.0000
2003-01-27,10530.0000
2003-01-28,10517.0000
2003-01-29,10863.0000
2003-01-30,10751.0000
2003-01-31,10941.0000
2003-02-03,10910.0000
2003-02-04,10577.0000
2003-02-05,10592.0000
2003-02-06,10566.0000
2003-02-07,10381.0000
2003-02-10,10480.0000
2003-02-11,10509.0000
2003-02-12,10510.0000
2003-02-13,10108.0000
2003-02-14,10081.0000
2003-02-17,10189.0000
2003-02-18,10450.0000
2003-02-19,10252.0000
2003-02-20,10217.0000
2003-02-21,10331.0000
2003-02-24,10254.0000
2003-02-25,10192.0000
2003-02-26,9995.0000
2003-02-27,10126.0000
2003-02-28,10281.0000
2003-03-05,10306.0000
2003-03-06,10615.0000
2003-03-07,10724.0000
2003-03-10,10309.0000
2003-03-11,10340.0000
2003-03-12,10577.0000
2003-03-13,10783.0000
2003-03-14,10817.0000
2003-03-17,10875.0000
2003-03-18,11151.0000
2003-03-19,11006.0000
2003-03-20,11159.0000
2003-03-21,11377.0000
2003-03-24,11053.0000
2003-03-25,11232.0000
2003-03-26,11206.0000
2003-03-27,11233.0000
2003-03-28,11396.0000
2003-03-31,11274.0000
2003-04-01,11592.0000
2003-04-02,11872.0000
2003-04-03,12006.0000
2003-04-04,12066.0000
2003-04-07,12136.0000
2003-04-08,11779.0000
2003-04-09,11759.0000
2003-04-10,11591.0000
2003-04-11,11719.0000
2003-04-14,11874.0000
2003-04-15,12106.0000
2003-04-16,12043.0000
2003-04-17,12395.0000
2003-04-22,12452.0000
2003-04-23,12394.0000
2003-04-24,12120.0000
2003-04-25,12126.0000
2003-04-28,12462.0000
2003-04-29,12678.0000
2003-04-30,12557.0000
2003-05-02,12810.0000
2003-05-05,12833.0000
2003-05-06,12644.0000
2003-05-07,12956.0000
2003-05-08,12921.0000
2003-05-09,13214.0000
2003-05-12,13320.0000
2003-05-13,13421.0000
2003-05-14,13459.0000
2003-05-15,13130.0000
2003-05-16,13225.0000
2003-05-19,12746.0000
2003-05-20,12745.0000
2003-05-21,13034.0000
2003-05-22,13101.0000
2003-05-23,13143.0000
2003-05-26,12852.0000
2003-05-27,13246.0000
2003-05-28,13294.0000
2003-05-29,13405.0000
2003-05-30,13422.0000
2003-06-02,13229.0000
2003-06-03,13350.0000
2003-06-04,13718.0000
2003-06-05,13780.0000
2003-06-06,13923.0000
2003-06-09,13846.0000
2003-06-10,13894.0000
2003-06-11,13877.0000
2003-06-12,13983.0000
2003-06-13,13734.0000
2003-06-16,13833.0000
2003-06-17,13777.0000
2003-06-18,13511.0000
2003-06-20,13131.0000
2003-06-23,12991.0000
2003-06-24,13108.0000
2003-06-25,13026.0000
2003-06-26,13112.0000
2003-06-27,13024.0000
2003-06-30,12973.0000
2003-07-01,13291.0000
2003-07-02,13310.0000
2003-07-03,13134.0000
2003-07-04,13281.0000
2003-07-07,13402.0000
2003-07-08,13619.0000
2003-07-10,13501.0000
2003-07-11,13321.0000
2003-07-14,13588.0000
2003-07-15,13614.0000
2003-07-16,13487.0000
2003-07-17,13622.0000
2003-07-18,13794.0000
2003-07-21,13676.0000
2003-07-22,13835.0000
2003-07-23,13799.0000
2003-07-24,13761.0000
2003-07-25,13750.0000
2003-07-28,13643.0000
2003-07-29,13623.0000
2003-07-30,13475.0000
2003-07-31,13572.0000
2003-08-01,13130.0000
2003-08-04,12939.0000
2003-08-05,13059.0000
2003-08-06,12888.0000
2003-08-07,13328.0000
2003-08-08,13500.0000
2003-08-11,13560.0000
2003-08-12,13602.0000
2003-08-13,13682.0000
2003-08-14,13812.0000
2003-08-15,13890.0000
2003-08-18,14146.0000
2003-08-19,14158.0000
2003-08-20,14467.0000
2003-08-21,14670.0000
2003-08-22,14613.0000
2003-08-25,14473.0000
2003-08-26,14878.0000
2003-08-27,15143.0000
2003-08-28,15065.0000
2003-08-29,15174.0000
2003-09-01,15352.0000
2003-09-02,15454.0000
2003-09-03,15634.0000
2003-09-04,15705.0000
2003-09-05,15900.0000
2003-09-08,16050.0000
2003-09-09,15718.0000
2003-09-10,15983.0000
2003-09-11,16292.0000
2003-09-12,16421.0000
2003-09-15,16342.0000
2003-09-16,16270.0000
2003-09-17,16492.0000
2003-09-18,16889.0000
2003-09-19,16851.0000
2003-09-22,16486.0000
2003-09-23,16444.0000
2003-09-24,16058.0000
2003-09-25,15806.0000
2003-09-26,15811.0000
2003-09-29,16109.0000
2003-09-30,16011.0000
2003-10-01,16579.0000
2003-10-02,16894.0000
2003-10-03,17089.0000
2003-10-06,17273.0000
2003-10-07,17470.0000
2003-10-08,17805.0000
2003-10-09,17708.0000
2003-10-10,17676.0000
2003-10-13,18062.0000
2003-10-14,18178.0000
2003-10-15,17942.0000
2003-10-16,17955.0000
2003-10-17,17791.0000
2003-10-20,18370.0000
2003-10-21,18449.0000
2003-10-22,18235.0000
2003-10-23,17690.0000
2003-10-24,17814.0000
2003-10-27,17750.0000
2003-10-28,18228.0000
2003-10-29,17945.0000
2003-10-30,18094.0000
2003-10-31,17982.0000
2003-11-03,18517.0000
2003-11-04,18541.0000
2003-11-05,18307.0000
2003-11-06,18613.0000
2003-11-07,18672.0000
2003-11-10,18572.0000
2003-11-11,18409.0000
2003-11-12,18794.0000
2003-11-13,18755.0000
2003-11-14,18986.0000
2003-11-17,18669.0000
2003-11-18,18813.0000
2003-11-19,18807.0000
2003-11-20,19199.0000
2003-11-21,19248.0000
2003-11-24,19691.0000
2003-11-25,19810.0000
2003-11-26,19695.0000
2003-11-27,19961.0000
2003-11-28,20184.0000
2003-12-01,20521.0000
2003-12-02,20458.0000
2003-12-03,20540.0000
2003-12-04,20414.0000
2003-12-05,20880.0000
2003-12-08,20889.0000
2003-12-09,21260.0000
2003-12-10,20973.0000
2003-12-11,21296.0000
2003-12-12,20974.0000
2003-12-15,20710.0000
2003-12-16,20760.0000
2003-12-17,21199.0000
2003-12-18,21489.0000
2003-12-19,21386.0000
2003-12-22,21630.0000
2003-12-23,21688.0000
2003-12-26,21807.0000
2003-12-29,22045.0000
2003-12-30,22236.0000
2004-01-02,22445.0000
2004-01-05,23532.0000
2004-01-06,23576.0000
2004-01-07,23320.0000
2004-01-08,23717.0000
2004-01-09,23917.0000
2004-01-12,24237.0000
2004-01-13,23940.0000
2004-01-14,23399.0000
2004-01-15,22962.0000
2004-01-16,23155.0000
2004-01-19,23385.0000
2004-01-20,23679.0000
2004-01-21,23302.0000
2004-01-22,22969.0000
2004-01-23,23471.0000
2004-01-26,24350.0000
2004-01-27,24226.0000
2004-01-28,23852.0000
2004-01-29,22386.0000
2004-01-30,21851.0000
2004-02-02,21787.0000
2004-02-03,22281.0000
2004-02-04,21685.0000
2004-02-05,21092.0000
2004-02-06,21969.0000
2004-02-09,21962.0000
2004-02-10,22171.0000
2004-02-11,23197.0000
2004-02-12,23063.0000
2004-02-13,22530.0000
2004-02-16,22189.0000
2004-02-17,22426.0000
2004-02-18,22000.0000
2004-02-19,20951.0000
2004-02-20,21337.0000
2004-02-25,21609.0000
2004-02-26,21450.0000
2004-02-27,21755.0000
2004-03-01,22499.0000
2004-03-02,22442.0000
2004-03-03,22550.0000
2004-03-04,22393.0000
2004-03-05,22873.0000
2004-03-08,22993.0000
2004-03-09,22674.0000
2004-03-10,21670.0000
2004-03-11,20763.0000
2004-03-12,21776.0000
2004-03-15,21234.0000
2004-03-16,21613.0000
2004-03-17,21901.0000
2004-03-18,22370.0000
2004-03-19,22261.0000
2004-03-22,21663.0000
2004-03-23,21205.0000
2004-03-24,20985.0000
2004-03-25,21000.0000
2004-03-26,21541.0000
2004-03-29,21531.0000
2004-03-30,22043.0000
2004-03-31,22142.0000
2004-04-01,22647.0000
2004-04-02,22949.0000
2004-04-05,23146.0000
2004-04-06,23072.0000
2004-04-07,22443.0000
2004-04-08,22725.0000
2004-04-12,22780.0000
2004-04-13,22620.0000
2004-04-14,22312.0000
2004-04-15,21739.0000
2004-04-16,21769.0000
2004-04-19,21627.0000
2004-04-20,21078.0000
2004-04-22,21142.0000
2004-04-23,21590.0000
2004-04-26,21324.0000
2004-04-27,21317.0000
2004-04-28,20474.0000
2004-04-29,19865.0000
2004-04-30,19607.0000
2004-05-03,19709.0000
2004-05-04,19988.0000
2004-05-05,20026.0000
2004-05-06,19190.0000
2004-05-07,18620.0000
2004-05-10,17604.0000
2004-05-11,18537.0000
2004-05-12,18326.0000
2004-05-13,18402.0000
2004-05-14,18611.0000
2004-05-17,18122.0000
2004-05-18,18556.0000
2004-05-19,18688.0000
2004-05-20,18240.0000
2004-05-21,18285.0000
2004-05-24,18669.0000
2004-05-25,18860.0000
2004-05-26,19069.0000
2004-05-27,19734.0000
2004-05-28,19667.0000
2004-05-31,19545.0000
2004-06-01,19546.0000
2004-06-02,19717.0000
2004-06-03,19400.0000
2004-06-04,19819.0000
2004-06-07,20447.0000
2004-06-08,20284.0000
2004-06-09,19865.0000
2004-06-11,19834.0000
2004-06-14,19488.0000
2004-06-15,20047.0000
2004-06-16,20460.0000
2004-06-17,20335.0000
2004-06-18,20333.0000
2004-06-21,20293.0000
2004-06-22,20199.0000
2004-06-23,20836.0000
2004-06-24,20708.0000
2004-06-25,20750.0000
2004-06-28,20351.0000
2004-06-29,20801.0000
2004-06-30,21149.0000
2004-07-01,21349.0000
2004-07-02,21568.0000
2004-07-05,21670.0000
2004-07-06,21188.0000
2004-07-07,21171.0000
2004-07-08,20887.0000
2004-07-12,21532.0000
2004-07-13,21677.0000
2004-07-14,21673.0000
2004-07-15,22065.0000
2004-07-16,22447.0000
2004-07-19,22102.0000
2004-07-20,22361.0000
2004-07-21,21810.0000
2004-07-22,21730.0000
2004-07-23,21591.0000
2004-07-26,21318.0000
2004-07-27,21737.0000
2004-07-28,22168.0000
2004-07-29,22228.0000
2004-07-30,22337.0000
2004-08-02,22448.0000
2004-08-03,22373.0000
2004-08-04,22178.0000
2004-08-05,21330.0000
2004-08-06,21653.0000
2004-08-09,21261.0000
2004-08-10,21737.0000
2004-08-11,21570.0000
2004-08-12,21570.0000
2004-08-13,21401.0000
2004-08-16,21764.0000
2004-08-17,22061.0000
2004-08-18,22779.0000
2004-08-19,22935.0000
2004-08-20,23196.0000
2004-08-23,22852.0000
2004-08-24,22870.0000
2004-08-25,23058.0000
2004-08-26,22582.0000
2004-08-27,22597.0000
2004-08-30,22869.0000
2004-08-31,22803.0000
2004-09-01,22513.0000
2004-09-02,22688.0000
2004-09-03,22415.0000
2004-09-06,22502.0000
2004-09-08,22534.0000
2004-09-09,22286.0000
2004-09-10,21968.0000
2004-09-13,21809.0000
2004-09-14,22309.0000
2004-09-15,22344.0000
2004-09-16,22876.0000
2004-09-17,23074.0000
2004-09-20,23078.0000
2004-09-21,23106.0000
2004-09-22,22749.0000
2004-09-23,22944.0000
2004-09-24,22972.0000
2004-09-27,22834.0000
2004-09-28,23231.0000
2004-09-29,23208.0000
2004-09-30,23245.0000
2004-10-01,23777.0000
2004-10-04,24150.0000
2004-10-05,24205.0000
2004-10-06,24027.0000
2004-10-07,24104.0000
2004-10-08,23927.0000
2004-10-11,23954.0000
2004-10-13,23289.0000
2004-10-14,22959.0000
2004-10-15,23368.0000
2004-10-18,23411.0000
2004-10-19,22893.0000
2004-10-20,22873.0000
2004-10-21,23059.0000
2004-10-22,22735.0000
2004-10-25,22603.0000
2004-10-26,22849.0000
2004-10-27,23171.0000
2004-10-28,22929.0000
2004-10-29,23052.0000
2004-11-01,23273.0000
2004-11-03,23660.0000
2004-11-04,23880.0000
2004-11-05,23542.0000
2004-11-08,23212.0000
2004-11-09,23216.0000
2004-11-10,23455.0000
2004-11-11,23521.0000
2004-11-12,24035.0000
2004-11-16,23772.0000
2004-11-17,24170.0000
2004-11-18,24143.0000
2004-11-19,24034.0000
2004-11-22,24445.0000
2004-11-23,24340.0000
2004-11-24,24368.0000
2004-11-25,24867.0000
2004-11-26,24998.0000
2004-11-29,24855.0000
2004-11-30,25128.0000
2004-12-01,25235.0000
2004-12-02,25200.0000
2004-12-03,25468.0000
2004-12-06,25633.0000
2004-12-07,24989.0000
2004-12-08,24968.0000
2004-12-09,24526.0000
2004-12-10,24933.0000
2004-12-13,25225.0000
2004-12-14,25563.0000
2004-12-15,25576.0000
2004-12-16,25831.0000
2004-12-17,25659.0000
2004-12-20,25537.0000
2004-12-21,25890.0000
2004-12-22,25723.0000
2004-12-23,25878.0000
2004-12-27,25937.0000
2004-12-28,26117.0000
2004-12-29,26161.0000
2004-12-30,26196.0000
2005-01-03,25722.0000
2005-01-04,24848.0000
2005-01-05,24692.0000
2005-01-06,24367.0000
2005-01-07,24747.0000
2005-01-10,24292.0000
2005-01-11,24370.0000
2005-01-12,24510.0000
2005-01-13,24806.0000
2005-01-14,24924.0000
2005-01-17,24515.0000
2005-01-18,24089.0000
2005-01-19,24271.0000
2005-01-20,23610.0000
2005-01-21,23818.0000
2005-01-24,24198.0000
2005-01-26,24530.0000
2005-01-27,24030.0000
2005-01-28,23968.0000
2005-01-31,24351.0000
2005-02-01,24149.0000
2005-02-02,24605.0000
2005-02-03,24874.0000
2005-02-04,25732.0000
2005-02-09,26314.0000
2005-02-10,26416.0000
2005-02-11,26671.0000
2005-02-14,26532.0000
2005-02-15,26610.0000
2005-02-16,26384.0000
2005-02-17,27091.0000
2005-02-18,26756.0000
2005-02-21,26853.0000
2005-02-22,26740.0000
2005-02-23,27198.0000
2005-02-24,28436.0000
2005-02-25,28425.0000
2005-02-28,28139.0000
2005-03-01,27730.0000
2005-03-02,28200.0000
2005-03-03,28668.0000
2005-03-04,29197.0000
2005-03-07,29455.0000
2005-03-08,29021.0000
2005-03-09,28514.0000
2005-03-10,28567.0000
2005-03-11,28075.0000
2005-03-14,28099.0000
2005-03-15,27588.0000
2005-03-16,27827.0000
2005-03-17,28086.0000
2005-03-18,27593.0000
2005-03-21,27411.0000
2005-03-22,26618.0000
2005-03-23,26248.0000
2005-03-24,26702.0000
2005-03-28,26257.0000
2005-03-29,25842.0000
2005-03-30,26470.0000
2005-03-31,26611.0000
2005-04-01,26774.0000
2005-04-04,26407.0000
2005-04-05,26038.0000
2005-04-06,25695.0000
2005-04-07,26308.0000
2005-04-08,25885.0000
2005-04-11,25900.0000
2005-04-12,26206.0000
2005-04-13,26066.0000
2005-04-14,24984.0000
2005-04-15,24656.0000
2005-04-18,24877.0000
2005-04-19,25566.0000
2005-04-20,25062.0000
2005-04-22,24767.0000
2005-04-25,25232.0000
2005-04-26,25305.0000
2005-04-27,25242.0000
2005-04-28,24440.0000
2005-04-29,24844.0000
2005-05-02,24705.0000
2005-05-03,24716.0000
2005-05-04,25474.0000
2005-05-05,25436.0000
2005-05-06,25589.0000
2005-05-09,25465.0000
2005-05-10,24763.0000
2005-05-11,24699.0000
2005-05-12,24117.0000
2005-05-13,23887.0000
2005-05-16,24379.0000
2005-05-17,24413.0000
2005-05-18,24898.0000
2005-05-19,24829.0000
2005-05-20,24522.0000
2005-05-23,24215.0000
2005-05-24,24545.0000
2005-05-25,24478.0000
2005-05-27,25255.0000
2005-05-30,25424.0000
2005-05-31,25207.0000
2005-06-01,25949.0000
2005-06-02,26640.0000
2005-06-03,26366.0000
2005-06-06,25556.0000
2005-06-07,25026.0000
2005-06-08,24702.0000
2005-06-09,24484.0000
2005-06-10,24951.0000
2005-06-13,24902.0000
2005-06-14,25744.0000
2005-06-15,25481.0000
2005-06-16,25751.0000
2005-06-17,26093.0000
2005-06-20,26046.0000
2005-06-21,25722.0000
2005-06-22,25678.0000
2005-06-23,24816.0000
2005-06-24,24917.0000
2005-06-27,25226.0000
2005-06-28,25261.0000
2005-06-29,25126.0000
2005-06-30,25051.0000
2005-07-01,25311.0000
2005-07-04,25045.0000
2005-07-05,24675.0000
2005-07-06,24517.0000
2005-07-07,24450.0000
2005-07-08,24423.0000
2005-07-11,25016.0000
2005-07-12,25536.0000
2005-07-13,25856.0000
2005-07-14,25920.0000
2005-07-15,25222.0000
2005-07-18,25321.0000
2005-07-19,25271.0000
2005-07-20,25705.0000
2005-07-21,25842.0000
2005-07-22,25391.0000
2005-07-25,24531.0000
2005-07-26,24868.0000
2005-07-27,25338.0000
2005-07-28,26068.0000
2005-07-29,26042.0000
2005-08-01,26298.0000
2005-08-02,26789.0000
2005-08-03,26714.0000
2005-08-04,26470.0000
2005-08-05,26518.0000
2005-08-08,26711.0000
2005-08-09,27291.0000
2005-08-10,27117.0000
2005-08-11,26633.0000
2005-08-12,26951.0000
2005-08-15,27375.0000
2005-08-16,27080.0000
2005-08-17,27416.0000
2005-08-18,26900.0000
2005-08-19,26644.0000
2005-08-22,27261.0000
2005-08-23,26769.0000
2005-08-24,26712.0000
2005-08-25,27402.0000
2005-08-26,27095.0000
2005-08-29,27385.0000
2005-08-30,27604.0000
2005-08-31,28045.0000
2005-09-01,27962.0000
2005-09-02,28319.0000
2005-09-05,28522.0000
2005-09-06,28855.0000
2005-09-08,28828.0000
2005-09-09,29308.0000
2005-09-12,29086.0000
2005-09-13,28873.0000
2005-09-14,29050.0000
2005-09-15,29366.0000
2005-09-16,29816.0000
2005-09-19,30076.0000
2005-09-20,30059.0000
2005-09-21,30837.0000
2005-09-22,30678.0000
2005-09-23,31294.0000
2005-09-26,31141.0000
2005-09-27,30875.0000
2005-09-28,31317.0000
2005-09-29,31209.0000
2005-09-30,31584.0000
2005-10-03,31856.0000
2005-10-04,31284.0000
2005-10-05,30164.0000
2005-10-06,29227.0000
2005-10-07,29973.0000
2005-10-10,30277.0000
2005-10-11,30614.0000
2005-10-13,29880.0000
2005-10-14,29770.0000
2005-10-17,30242.0000
2005-10-18,29068.0000
2005-10-19,29297.0000
2005-10-20,28344.0000
2005-10-21,29176.0000
2005-10-24,29835.0000
2005-10-25,29498.0000
2005-10-26,29730.0000
2005-10-27,29133.0000
2005-10-28,29318.0000
2005-10-31,30194.0000
2005-11-01,30900.0000
2005-11-03,31100.0000
2005-11-04,30888.0000
2005-11-07,30952.0000
2005-11-08,30971.0000
2005-11-09,30666.0000
2005-11-10,30725.0000
2005-11-11,30511.0000
2005-11-14,30219.0000
2005-11-16,30482.0000
2005-11-17,31087.0000
2005-11-18,31102.0000
2005-11-21,31110.0000
2005-11-22,31489.0000
2005-11-23,31943.0000
2005-11-24,31945.0000
2005-11-25,31920.0000
2005-11-28,31358.0000
2005-11-29,31652.0000
2005-11-30,31917.0000
2005-12-01,32617.0000
2005-12-02,32832.0000
2005-12-05,32701.0000
2005-12-06,33223.0000
2005-12-07,32757.0000
2005-12-08,32480.0000
2005-12-09,32922.0000
2005-12-12,32971.0000
2005-12-13,33420.0000
2005-12-14,33629.0000
2005-12-15,33193.0000
2005-12-16,33292.0000
2005-12-19,33005.0000
2005-12-20,33067.0000
2005-12-21,33517.0000
2005-12-22,33513.0000
2005-12-23,33331.0000
2005-12-26,33298.0000
2005-12-27,33371.0000
2005-12-28,33138.0000
2005-12-29,33456.0000
2006-01-02,33507.0000
2006-01-03,34541.0000
2006-01-04,35002.0000
2006-01-05,34936.0000
2006-01-06,35475.0000
2006-01-09,35337.0000
2006-01-10,35049.0000
2006-01-11,35952.0000
2006-01-12,35779.0000
2006-01-13,35897.0000
2006-01-16,36534.0000
2006-01-17,36119.0000
2006-01-18,35805.0000
2006-01-19,36858.0000
2006-01-20,36695.0000
2006-01-23,36632.0000
2006-01-24,37400.0000
2006-01-26,38014.0000
2006-01-27,37822.0000
2006-01-30,38242.0000
2006-01-31,38383.0000
2006-02-01,38485.0000
2006-02-02,37304.0000
2006-02-03,37262.0000
2006-02-06,37321.0000
2006-02-07,36562.0000
2006-02-08,36499.0000
2006-02-09,36882.0000
2006-02-10,36975.0000
2006-02-13,36114.0000
2006-02-14,36627.0000
2006-02-15,37239.0000
2006-02-16,38256.0000
2006-02-17,38422.0000
2006-02-20,38539.0000
2006-02-21,38166.0000
2006-02-22,38246.0000
2006-02-23,38405.0000
2006-02-24,38610.0000
2006-03-01,39178.0000
2006-03-02,39126.0000
2006-03-03,39240.0000
2006-03-06,38354.0000
2006-03-07,37423.0000
2006-03-08,37289.0000
2006-03-09,36312.0000
2006-03-10,36891.0000
2006-03-13,36793.0000
2006-03-14,37541.0000
2006-03-15,38244.0000
2006-03-16,38157.0000
2006-03-17,38049.0000
2006-03-20,38204.0000
2006-03-21,37398.0000
2006-03-22,37851.0000
2006-03-23,37474.0000
2006-03-24,37577.0000
2006-03-27,37641.0000
2006-03-28,36682.0000
2006-03-29,37492.0000
2006-03-30,37777.0000
2006-03-31,37952.0000
2006-04-03,38717.0000
2006-04-04,38802.0000
2006-04-05,39053.0000
2006-04-06,39285.0000
2006-04-07,38926.0000
2006-04-10,38475.0000
2006-04-11,37901.0000
2006-04-12,38427.0000
2006-04-13,38082.0000
2006-04-17,38462.0000
2006-04-18,39572.0000
2006-04-19,39938.0000
2006-04-20,39775.0000
2006-04-24,39751.0000
2006-04-25,39738.0000
2006-04-26,40410.0000
2006-04-27,39751.0000
2006-04-28,40363.0000
2006-05-02,41017.0000
2006-05-03,40920.0000
2006-05-04,40976.0000
2006-05-05,41417.0000
2006-05-08,41515.0000
2006-05-09,41979.0000
2006-05-10,41752.0000
2006-05-11,40847.0000
2006-05-12,40223.0000
2006-05-15,39271.0000
2006-05-16,39416.0000
2006-05-17,38291.0000
2006-05-18,37807.0000
2006-05-19,37733.0000
2006-05-22,36497.0000
2006-05-23,36110.0000
2006-05-24,35792.0000
2006-05-25,37569.0000
2006-05-26,38506.0000
